ts,run_rel_s,tid,comm,state,utime_ticks,stime_ticks
1789635348,7521,2932560,decklinkvideosr,R,2923,58985
1789635348,7521,2932561,program-audio-q,S,1920,517
1789635348,7521,2932562,program-video-q,S,1143,2962
1789635348,7521,2932563,program-asrc-a:,S,389,2730
1789635348,7521,2932564,program-asrc-b:,S,2785,308
1789635348,7521,2932565,program-vsrc-a:,S,944,1556
1789635348,7521,2932566,program-vsrc-b:,S,1834,1385
1789635348,7521,2932567,media-agent,S,319,33
1789635348,7521,2932568,media-agent,S,14,3
1789635348,7521,2932569,media-agent,S,16,46
1789635350,7523,2932474,media-agent,S,29,19
1789635350,7523,2932483,media-agent,S,0,0
1789635350,7523,2932484,media-agent,S,0,0
1789635350,7523,2932485,media-agent,S,0,0
1789635350,7523,2932486,media-agent,S,0,0
1789635350,7523,2932487,media-agent,S,0,0
1789635350,7523,2932488,media-agent,S,2,37
1789635350,7523,2932489,media-agent,S,0,0
1789635350,7523,2932490,pool-spawner,S,0,0
1789635350,7523,2932491,queue1:src,S,175,1635
1789635350,7523,2932496,decklinkvideosr,S,569,2549
1789635350,7523,2932547,media-agent,S,14,2
1789635350,7523,2932551,media-agent,S,112,121
1789635350,7523,2932553,decklinkaudiosr,S,1984,661
1789635350,7523,2932554,queue0:src,S,300,1804
1789635350,7523,2932555,decklinkvideosr,S,4832,57616
1789635350,7523,2932556,queue3:src,S,1003,603
1789635350,7523,2932557,queue2:src,S,1437,546
1789635350,7523,2932558,decklinkvideosr,S,2915,526
1789635350,7523,2932559,decklinkaudiosr,S,1182,1999
1789635350,7523,2932560,decklinkvideosr,S,2923,59003
1789635350,7523,2932561,program-audio-q,S,1921,517
1789635350,7523,2932562,program-video-q,S,1143,2964
1789635350,7523,2932563,program-asrc-a:,S,389,2731
1789635350,7523,2932564,program-asrc-b:,S,2786,308
1789635350,7523,2932565,program-vsrc-a:,S,944,1556
1789635350,7523,2932566,program-vsrc-b:,S,1835,1387
1789635350,7523,2932567,media-agent,S,319,33
1789635350,7523,2932568,media-agent,S,14,3
1789635350,7523,2932569,media-agent,S,16,46
1789635352,7525,2932474,media-agent,S,29,19
1789635352,7525,2932483,media-agent,S,0,0
1789635352,7525,2932484,media-agent,S,0,0
1789635352,7525,2932485,media-agent,S,0,0
1789635352,7525,2932486,media-agent,S,0,0
1789635352,7525,2932487,media-agent,S,0,0
1789635352,7525,2932488,media-agent,S,2,37
1789635352,7525,2932489,media-agent,S,0,0
1789635352,7525,2932490,pool-spawner,S,0,0
1789635352,7525,2932491,queue1:src,S,175,1635
1789635352,7525,2932496,decklinkvideosr,S,570,2549
1789635352,7525,2932547,media-agent,S,14,2
1789635352,7525,2932551,media-agent,S,112,121
1789635352,7525,2932553,decklinkaudiosr,S,1984,661
1789635352,7525,2932554,queue0:src,S,300,1804
1789635352,7525,2932555,decklinkvideosr,R,4832,57626
1789635352,7525,2932556,queue3:src,S,1003,603
1789635352,7525,2932557,queue2:src,S,1437,546
1789635352,7525,2932558,decklinkvideosr,S,2915,526
1789635352,7525,2932559,decklinkaudiosr,S,1182,1999
1789635352,7525,2932560,decklinkvideosr,S,2923,59014
1789635352,7525,2932561,program-audio-q,S,1922,517
1789635352,7525,2932562,program-video-q,S,1143,2966
1789635352,7525,2932563,program-asrc-a:,S,389,2732
1789635352,7525,2932564,program-asrc-b:,S,2787,308
1789635352,7525,2932565,program-vsrc-a:,S,944,1557
1789635352,7525,2932566,program-vsrc-b:,S,1835,1388
1789635352,7525,2932567,media-agent,S,319,33
1789635352,7525,2932568,media-agent,S,14,3
1789635352,7525,2932569,media-agent,S,16,46
1789635354,7527,2932474,media-agent,S,29,19
1789635354,7527,2932483,media-agent,S,0,0
1789635354,7527,2932484,media-agent,S,0,0
1789635354,7527,2932485,media-agent,S,0,0
1789635354,7527,2932486,media-agent,S,0,0
1789635354,7527,2932487,media-agent,S,0,0
1789635354,7527,2932488,media-agent,S,2,37
1789635354,7527,2932489,media-agent,S,0,0
1789635354,7527,2932490,pool-spawner,S,0,0
1789635354,7527,2932491,queue1:src,S,175,1636
1789635354,7527,2932496,decklinkvideosr,S,571,2549
1789635354,7527,2932547,media-agent,S,14,2
1789635354,7527,2932551,media-agent,S,112,121
1789635354,7527,2932553,decklinkaudiosr,S,1985,661
1789635354,7527,2932554,queue0:src,S,301,1804
1789635354,7527,2932555,decklinkvideosr,S,4832,57644
1789635354,7527,2932556,queue3:src,S,1004,603
1789635354,7527,2932557,queue2:src,S,1438,546
1789635354,7527,2932558,decklinkvideosr,S,2916,527
1789635354,7527,2932559,decklinkaudiosr,S,1183,2000
1789635354,7527,2932560,decklinkvideosr,S,2924,59031
1789635354,7527,2932561,program-audio-q,S,1922,517
1789635354,7527,2932562,program-video-q,S,1143,2969
1789635354,7527,2932563,program-asrc-a:,S,389,2733
1789635354,7527,2932564,program-asrc-b:,S,2788,308
1789635354,7527,2932565,program-vsrc-a:,S,945,1557
1789635354,7527,2932566,program-vsrc-b:,S,1835,1391
1789635354,7527,2932567,media-agent,S,319,33
1789635354,7527,2932568,media-agent,S,14,3
1789635354,7527,2932569,media-agent,S,16,46
1789635356,7529,2932474,media-agent,S,29,19
1789635356,7529,2932483,media-agent,S,0,0
1789635356,7529,2932484,media-agent,S,0,0
1789635356,7529,2932485,media-agent,S,0,0
1789635356,7529,2932486,media-agent,S,0,0
1789635356,7529,2932487,media-agent,S,0,0
1789635356,7529,2932488,media-agent,S,2,37
1789635356,7529,2932489,media-agent,S,0,0
1789635356,7529,2932490,pool-spawner,S,0,0
1789635356,7529,2932491,queue1:src,S,175,1636
1789635356,7529,2932496,decklinkvideosr,S,571,2549
1789635356,7529,2932547,media-agent,S,14,2
1789635356,7529,2932551,media-agent,S,112,121
1789635356,7529,2932553,decklinkaudiosr,S,1985,661
1789635356,7529,2932554,queue0:src,S,301,1804
1789635356,7529,2932555,decklinkvideosr,S,4832,57654
1789635356,7529,2932556,queue3:src,S,1004,603
1789635356,7529,2932557,queue2:src,S,1438,546
1789635356,7529,2932558,decklinkvideosr,S,2917,527
1789635356,7529,2932559,decklinkaudiosr,S,1183,2000
1789635356,7529,2932560,decklinkvideosr,S,2925,59041
1789635356,7529,2932561,program-audio-q,S,1923,517
1789635356,7529,2932562,program-video-q,S,1143,2970
1789635356,7529,2932563,program-asrc-a:,S,389,2734
1789635356,7529,2932564,program-asrc-b:,S,2788,308
1789635356,7529,2932565,program-vsrc-a:,S,945,1558
1789635356,7529,2932566,program-vsrc-b:,S,1836,1392
1789635356,7529,2932567,media-agent,S,319,33
1789635356,7529,2932568,media-agent,S,14,3
1789635356,7529,2932569,media-agent,S,16,46
1789635358,7531,2932474,media-agent,S,29,19
1789635358,7531,2932483,media-agent,S,0,0
1789635358,7531,2932484,media-agent,S,0,0
1789635358,7531,2932485,media-agent,S,0,0
1789635358,7531,2932486,media-agent,S,0,0
1789635358,7531,2932487,media-agent,S,0,0
1789635358,7531,2932488,media-agent,S,2,37
1789635358,7531,2932489,media-agent,S,0,0
1789635358,7531,2932490,pool-spawner,S,0,0
1789635358,7531,2932491,queue1:src,S,175,1637
1789635358,7531,2932496,decklinkvideosr,S,572,2549
1789635358,7531,2932547,media-agent,S,14,2
1789635358,7531,2932551,media-agent,S,112,121
1789635358,7531,2932553,decklinkaudiosr,S,1986,662
1789635358,7531,2932554,queue0:src,S,302,1804
1789635358,7531,2932555,decklinkvideosr,S,4833,57672
1789635358,7531,2932556,queue3:src,S,1005,603
1789635358,7531,2932557,queue2:src,S,1439,546
1789635358,7531,2932558,decklinkvideosr,S,2918,527
1789635358,7531,2932559,decklinkaudiosr,S,1184,2000
1789635358,7531,2932560,decklinkvideosr,S,2925,59059
1789635358,7531,2932561,program-audio-q,S,1924,517
1789635358,7531,2932562,program-video-q,S,1143,2974
1789635358,7531,2932563,program-asrc-a:,S,389,2735
1789635358,7531,2932564,program-asrc-b:,S,2789,308
1789635358,7531,2932565,program-vsrc-a:,S,945,1558
1789635358,7531,2932566,program-vsrc-b:,S,1836,1394
1789635358,7531,2932567,media-agent,S,319,33
1789635358,7531,2932568,media-agent,S,14,3
1789635358,7531,2932569,media-agent,S,16,46
1789635360,7533,2932474,media-agent,S,29,19
1789635360,7533,2932483,media-agent,S,0,0
1789635360,7533,2932484,media-agent,S,0,0
1789635360,7533,2932485,media-agent,S,0,0
1789635360,7533,2932486,media-agent,S,0,0
1789635360,7533,2932487,media-agent,S,0,0
1789635360,7533,2932488,media-agent,S,2,37
1789635360,7533,2932489,media-agent,S,0,0
1789635360,7533,2932490,pool-spawner,S,0,0
1789635360,7533,2932491,queue1:src,S,175,1637
1789635360,7533,2932496,decklinkvideosr,S,573,2549
1789635360,7533,2932547,media-agent,S,14,2
1789635360,7533,2932551,media-agent,S,112,121
1789635360,7533,2932553,decklinkaudiosr,S,1986,662
1789635360,7533,2932554,queue0:src,S,302,1804
1789635360,7533,2932555,decklinkvideosr,R,4833,57682
1789635360,7533,2932556,queue3:src,S,1005,603
1789635360,7533,2932557,queue2:src,S,1439,546
1789635360,7533,2932558,decklinkvideosr,S,2918,527
1789635360,7533,2932559,decklinkaudiosr,S,1185,2000
1789635360,7533,2932560,decklinkvideosr,S,2925,59069
1789635360,7533,2932561,program-audio-q,S,1924,517
1789635360,7533,2932562,program-video-q,S,1143,2975
1789635360,7533,2932563,program-asrc-a:,S,389,2736
1789635360,7533,2932564,program-asrc-b:,S,2789,308
1789635360,7533,2932565,program-vsrc-a:,S,945,1558
1789635360,7533,2932566,program-vsrc-b:,S,1836,1396
1789635360,7533,2932567,media-agent,S,319,33
1789635360,7533,2932568,media-agent,S,14,3
1789635360,7533,2932569,media-agent,S,16,46
1789635362,7535,2932474,media-agent,S,29,19
1789635362,7535,2932483,media-agent,S,0,0
1789635362,7535,2932484,media-agent,S,0,0
1789635362,7535,2932485,media-agent,S,0,0
1789635362,7535,2932486,media-agent,S,0,0
1789635362,7535,2932487,media-agent,S,0,0
1789635362,7535,2932488,media-agent,S,2,37
1789635362,7535,2932489,media-agent,S,0,0
1789635362,7535,2932490,pool-spawner,S,0,0
1789635362,7535,2932491,queue1:src,S,175,1638
1789635362,7535,2932496,decklinkvideosr,S,574,2549
1789635362,7535,2932547,media-agent,S,14,2
1789635362,7535,2932551,media-agent,S,112,121
1789635362,7535,2932553,decklinkaudiosr,S,1987,662
1789635362,7535,2932554,queue0:src,S,303,1804
1789635362,7535,2932555,decklinkvideosr,S,4833,57700
1789635362,7535,2932556,queue3:src,S,1006,603
1789635362,7535,2932557,queue2:src,S,1439,546
1789635362,7535,2932558,decklinkvideosr,S,2919,527
1789635362,7535,2932559,decklinkaudiosr,S,1186,2000
1789635362,7535,2932560,decklinkvideosr,S,2926,59087
1789635362,7535,2932561,program-audio-q,S,1925,517
1789635362,7535,2932562,program-video-q,S,1143,2978
1789635362,7535,2932563,program-asrc-a:,S,389,2737
1789635362,7535,2932564,program-asrc-b:,S,2790,308
1789635362,7535,2932565,program-vsrc-a:,S,946,1559
1789635362,7535,2932566,program-vsrc-b:,S,1837,1398
1789635362,7535,2932567,media-agent,S,319,33
1789635362,7535,2932568,media-agent,S,14,3
1789635362,7535,2932569,media-agent,S,16,46
1789635364,7537,2932474,media-agent,S,29,19
1789635364,7537,2932483,media-agent,S,0,0
1789635364,7537,2932484,media-agent,S,0,0
1789635364,7537,2932485,media-agent,S,0,0
1789635364,7537,2932486,media-agent,S,0,0
1789635364,7537,2932487,media-agent,S,0,0
1789635364,7537,2932488,media-agent,S,2,37
1789635364,7537,2932489,media-agent,S,0,0
1789635364,7537,2932490,pool-spawner,S,0,0
1789635364,7537,2932491,queue1:src,S,175,1638
1789635364,7537,2932496,decklinkvideosr,S,575,2549
1789635364,7537,2932547,media-agent,S,14,2
1789635364,7537,2932551,media-agent,S,112,122
1789635364,7537,2932553,decklinkaudiosr,S,1987,662
1789635364,7537,2932554,queue0:src,S,303,1804
1789635364,7537,2932555,decklinkvideosr,S,4833,57711
1789635364,7537,2932556,queue3:src,S,1006,603
1789635364,7537,2932557,queue2:src,S,1440,547
1789635364,7537,2932558,decklinkvideosr,S,2919,527
1789635364,7537,2932559,decklinkaudiosr,S,1186,2000
1789635364,7537,2932560,decklinkvideosr,S,2926,59096
1789635364,7537,2932561,program-audio-q,S,1925,517
1789635364,7537,2932562,program-video-q,S,1143,2980
1789635364,7537,2932563,program-asrc-a:,S,389,2737
1789635364,7537,2932564,program-asrc-b:,S,2791,308
1789635364,7537,2932565,program-vsrc-a:,S,946,1559
1789635364,7537,2932566,program-vsrc-b:,S,1837,1400
1789635364,7537,2932567,media-agent,S,319,33
1789635364,7537,2932568,media-agent,S,14,3
1789635364,7537,2932569,media-agent,S,16,46
1789635366,7539,2932474,media-agent,S,29,19
1789635366,7539,2932483,media-agent,S,0,0
1789635366,7539,2932484,media-agent,S,0,0
1789635366,7539,2932485,media-agent,S,0,0
1789635366,7539,2932486,media-agent,S,0,0
1789635366,7539,2932487,media-agent,S,0,0
1789635366,7539,2932488,media-agent,S,2,37
1789635366,7539,2932489,media-agent,S,0,0
1789635366,7539,2932490,pool-spawner,S,0,0
1789635366,7539,2932491,queue1:src,S,175,1638
1789635366,7539,2932496,decklinkvideosr,S,576,2549
1789635366,7539,2932547,media-agent,S,14,2
1789635366,7539,2932551,media-agent,S,112,122
1789635366,7539,2932553,decklinkaudiosr,S,1988,662
1789635366,7539,2932554,queue0:src,S,304,1804
1789635366,7539,2932555,decklinkvideosr,S,4833,57729
1789635366,7539,2932556,queue3:src,S,1007,603
1789635366,7539,2932557,queue2:src,S,1440,547
1789635366,7539,2932558,decklinkvideosr,S,2920,527
1789635366,7539,2932559,decklinkaudiosr,S,1188,2000
1789635366,7539,2932560,decklinkvideosr,S,2927,59114
1789635366,7539,2932561,program-audio-q,S,1926,517
1789635366,7539,2932562,program-video-q,S,1143,2983
1789635366,7539,2932563,program-asrc-a:,S,389,2739
1789635366,7539,2932564,program-asrc-b:,S,2792,308
1789635366,7539,2932565,program-vsrc-a:,S,946,1560
1789635366,7539,2932566,program-vsrc-b:,S,1838,1402
1789635366,7539,2932567,media-agent,S,320,33
1789635366,7539,2932568,media-agent,S,14,3
1789635366,7539,2932569,media-agent,S,16,46
1789635368,7541,2932474,media-agent,S,29,19
1789635368,7541,2932483,media-agent,S,0,0
1789635368,7541,2932484,media-agent,S,0,0
1789635368,7541,2932485,media-agent,S,0,0
1789635368,7541,2932486,media-agent,S,0,0
1789635368,7541,2932487,media-agent,S,0,0
1789635368,7541,2932488,media-agent,S,2,37
1789635368,7541,2932489,media-agent,S,0,0
1789635368,7541,2932490,pool-spawner,S,0,0
1789635368,7541,2932491,queue1:src,S,175,1639
1789635368,7541,2932496,decklinkvideosr,S,577,2549
1789635368,7541,2932547,media-agent,S,14,2
1789635368,7541,2932551,media-agent,S,112,122
1789635368,7541,2932553,decklinkaudiosr,S,1988,662
1789635368,7541,2932554,queue0:src,S,304,1804
1789635368,7541,2932555,decklinkvideosr,S,4833,57739
1789635368,7541,2932556,queue3:src,S,1007,603
1789635368,7541,2932557,queue2:src,S,1441,547
1789635368,7541,2932558,decklinkvideosr,S,2921,527
1789635368,7541,2932559,decklinkaudiosr,S,1188,2000
1789635368,7541,2932560,decklinkvideosr,S,2928,59123
1789635368,7541,2932561,program-audio-q,S,1926,517
1789635368,7541,2932562,program-video-q,S,1143,2984
1789635368,7541,2932563,program-asrc-a:,S,389,2739
1789635368,7541,2932564,program-asrc-b:,S,2792,308
1789635368,7541,2932565,program-vsrc-a:,S,946,1560
1789635368,7541,2932566,program-vsrc-b:,S,1838,1403
1789635368,7541,2932567,media-agent,S,320,33
1789635368,7541,2932568,media-agent,S,14,3
1789635368,7541,2932569,media-agent,S,16,46
1789635370,7543,2932474,media-agent,S,29,19
1789635370,7543,2932483,media-agent,S,0,0
1789635370,7543,2932484,media-agent,S,0,0
1789635370,7543,2932485,media-agent,S,0,0
1789635370,7543,2932486,media-agent,S,0,0
1789635370,7543,2932487,media-agent,S,0,0
1789635370,7543,2932488,media-agent,S,2,37
1789635370,7543,2932489,media-agent,S,0,0
1789635370,7543,2932490,pool-spawner,S,0,0
1789635370,7543,2932491,queue1:src,S,175,1639
1789635370,7543,2932496,decklinkvideosr,S,578,2549
1789635370,7543,2932547,media-agent,S,14,2
1789635370,7543,2932551,media-agent,S,112,122
1789635370,7543,2932553,decklinkaudiosr,S,1989,663
1789635370,7543,2932554,queue0:src,S,305,1804
1789635370,7543,2932555,decklinkvideosr,S,4834,57757
1789635370,7543,2932556,queue3:src,S,1008,603
1789635370,7543,2932557,queue2:src,S,1441,547
1789635370,7543,2932558,decklinkvideosr,S,2922,528
1789635370,7543,2932559,decklinkaudiosr,S,1189,2000
1789635370,7543,2932560,decklinkvideosr,S,2930,59139
1789635370,7543,2932561,program-audio-q,S,1927,517
1789635370,7543,2932562,program-video-q,S,1143,2988
1789635370,7543,2932563,program-asrc-a:,S,389,2740
1789635370,7543,2932564,program-asrc-b:,S,2793,308
1789635370,7543,2932565,program-vsrc-a:,S,947,1561
1789635370,7543,2932566,program-vsrc-b:,S,1839,1406
1789635370,7543,2932567,media-agent,S,320,33
1789635370,7543,2932568,media-agent,S,14,3
1789635370,7543,2932569,media-agent,S,16,46
1789635372,7545,2932474,media-agent,S,29,19
1789635372,7545,2932483,media-agent,S,0,0
1789635372,7545,2932484,media-agent,S,0,0
1789635372,7545,2932485,media-agent,S,0,0
1789635372,7545,2932486,media-agent,S,0,0
1789635372,7545,2932487,media-agent,S,0,0
1789635372,7545,2932488,media-agent,S,2,37
1789635372,7545,2932489,media-agent,S,0,0
1789635372,7545,2932490,pool-spawner,S,0,0
1789635372,7545,2932491,queue1:src,S,175,1639
1789635372,7545,2932496,decklinkvideosr,S,578,2549
1789635372,7545,2932547,media-agent,S,14,2
1789635372,7545,2932551,media-agent,S,112,122
1789635372,7545,2932553,decklinkaudiosr,S,1989,663
1789635372,7545,2932554,queue0:src,S,306,1804
1789635372,7545,2932555,decklinkvideosr,S,4834,57767
1789635372,7545,2932556,queue3:src,S,1008,603
1789635372,7545,2932557,queue2:src,S,1441,547
1789635372,7545,2932558,decklinkvideosr,S,2922,528
1789635372,7545,2932559,decklinkaudiosr,S,1190,2001
1789635372,7545,2932560,decklinkvideosr,S,2931,59149
1789635372,7545,2932561,program-audio-q,S,1928,517
1789635372,7545,2932562,program-video-q,S,1143,2989
1789635372,7545,2932563,program-asrc-a:,S,389,2741
1789635372,7545,2932564,program-asrc-b:,S,2793,308
1789635372,7545,2932565,program-vsrc-a:,S,947,1561
1789635372,7545,2932566,program-vsrc-b:,S,1839,1407
1789635372,7545,2932567,media-agent,S,320,33
1789635372,7545,2932568,media-agent,S,14,3
1789635372,7545,2932569,media-agent,S,16,46
1789635374,7547,2932474,media-agent,S,29,19
1789635374,7547,2932483,media-agent,S,0,0
1789635374,7547,2932484,media-agent,S,0,0
1789635374,7547,2932485,media-agent,S,0,0
1789635374,7547,2932486,media-agent,S,0,0
1789635374,7547,2932487,media-agent,S,0,0
1789635374,7547,2932488,media-agent,S,2,38
1789635374,7547,2932489,media-agent,S,0,0
1789635374,7547,2932490,pool-spawner,S,0,0
1789635374,7547,2932491,queue1:src,S,175,1640
1789635374,7547,2932496,decklinkvideosr,S,579,2549
1789635374,7547,2932547,media-agent,S,14,2
1789635374,7547,2932551,media-agent,S,112,122
1789635374,7547,2932553,decklinkaudiosr,S,1990,663
1789635374,7547,2932554,queue0:src,S,306,1804
1789635374,7547,2932555,decklinkvideosr,S,4834,57785
1789635374,7547,2932556,queue3:src,S,1008,603
1789635374,7547,2932557,queue2:src,S,1442,547
1789635374,7547,2932558,decklinkvideosr,S,2923,528
1789635374,7547,2932559,decklinkaudiosr,S,1190,2001
1789635374,7547,2932560,decklinkvideosr,S,2934,59164
1789635374,7547,2932561,program-audio-q,S,1928,517
1789635374,7547,2932562,program-video-q,S,1143,2992
1789635374,7547,2932563,program-asrc-a:,S,389,2742
1789635374,7547,2932564,program-asrc-b:,S,2794,308
1789635374,7547,2932565,program-vsrc-a:,S,947,1561
1789635374,7547,2932566,program-vsrc-b:,S,1840,1410
1789635374,7547,2932567,media-agent,S,320,33
1789635374,7547,2932568,media-agent,S,14,3
1789635374,7547,2932569,media-agent,S,16,46
1789635376,7549,2932474,media-agent,S,29,19
1789635376,7549,2932483,media-agent,S,0,0
1789635376,7549,2932484,media-agent,S,0,0
1789635376,7549,2932485,media-agent,S,0,0
1789635376,7549,2932486,media-agent,S,0,0
1789635376,7549,2932487,media-agent,S,0,0
1789635376,7549,2932488,media-agent,S,2,38
1789635376,7549,2932489,media-agent,S,0,0
1789635376,7549,2932490,pool-spawner,S,0,0
1789635376,7549,2932491,queue1:src,S,175,1640
1789635376,7549,2932496,decklinkvideosr,S,580,2549
1789635376,7549,2932547,media-agent,S,14,2
1789635376,7549,2932551,media-agent,S,112,122
1789635376,7549,2932553,decklinkaudiosr,S,1990,663
1789635376,7549,2932554,queue0:src,S,307,1804
1789635376,7549,2932555,decklinkvideosr,S,4834,57795
1789635376,7549,2932556,queue3:src,S,1009,603
1789635376,7549,2932557,queue2:src,S,1442,547
1789635376,7549,2932558,decklinkvideosr,S,2924,528
1789635376,7549,2932559,decklinkaudiosr,S,1191,2001
1789635376,7549,2932560,decklinkvideosr,R,2936,59173
1789635376,7549,2932561,program-audio-q,S,1929,517
1789635376,7549,2932562,program-video-q,S,1143,2994
1789635376,7549,2932563,program-asrc-a:,S,389,2743
1789635376,7549,2932564,program-asrc-b:,S,2795,308
1789635376,7549,2932565,program-vsrc-a:,S,947,1562
1789635376,7549,2932566,program-vsrc-b:,S,1840,1411
1789635376,7549,2932567,media-agent,S,320,33
1789635376,7549,2932568,media-agent,S,14,3
1789635376,7549,2932569,media-agent,S,16,46
1789635378,7551,2932474,media-agent,S,29,19
1789635378,7551,2932483,media-agent,S,0,0
1789635378,7551,2932484,media-agent,S,0,0
1789635378,7551,2932485,media-agent,S,0,0
1789635378,7551,2932486,media-agent,S,0,0
1789635378,7551,2932487,media-agent,S,0,0
1789635378,7551,2932488,media-agent,S,2,38
1789635378,7551,2932489,media-agent,S,0,0
1789635378,7551,2932490,pool-spawner,S,0,0
1789635378,7551,2932491,queue1:src,S,175,1641
1789635378,7551,2932496,decklinkvideosr,S,581,2549
1789635378,7551,2932547,media-agent,S,14,2
1789635378,7551,2932551,media-agent,S,112,122
1789635378,7551,2932553,decklinkaudiosr,S,1991,663
1789635378,7551,2932554,queue0:src,S,308,1804
1789635378,7551,2932555,decklinkvideosr,S,4834,57812
1789635378,7551,2932556,queue3:src,S,1009,603
1789635378,7551,2932557,queue2:src,S,1443,548
1789635378,7551,2932558,decklinkvideosr,S,2925,528
1789635378,7551,2932559,decklinkaudiosr,S,1191,2002
1789635378,7551,2932560,decklinkvideosr,S,2938,59187
1789635378,7551,2932561,program-audio-q,S,1930,517
1789635378,7551,2932562,program-video-q,S,1143,2997
1789635378,7551,2932563,program-asrc-a:,S,389,2744
1789635378,7551,2932564,program-asrc-b:,S,2796,308
1789635378,7551,2932565,program-vsrc-a:,S,948,1563
1789635378,7551,2932566,program-vsrc-b:,S,1841,1413
1789635378,7551,2932567,media-agent,S,320,33
1789635378,7551,2932568,media-agent,S,14,3
1789635378,7551,2932569,media-agent,S,16,46
1789635380,7553,2932474,media-agent,S,29,19
1789635380,7553,2932483,media-agent,S,0,0
1789635380,7553,2932484,media-agent,S,0,0
1789635380,7553,2932485,media-agent,S,0,0
1789635380,7553,2932486,media-agent,S,0,0
1789635380,7553,2932487,media-agent,S,0,0
1789635380,7553,2932488,media-agent,S,2,38
1789635380,7553,2932489,media-agent,S,0,0
1789635380,7553,2932490,pool-spawner,S,0,0
1789635380,7553,2932491,queue1:src,S,175,1641
1789635380,7553,2932496,decklinkvideosr,S,582,2549
1789635380,7553,2932547,media-agent,S,14,2
1789635380,7553,2932551,media-agent,S,113,122
1789635380,7553,2932553,decklinkaudiosr,S,1991,663
1789635380,7553,2932554,queue0:src,S,308,1804
1789635380,7553,2932555,decklinkvideosr,R,4834,57822
1789635380,7553,2932556,queue3:src,S,1010,603
1789635380,7553,2932557,queue2:src,S,1443,548
1789635380,7553,2932558,decklinkvideosr,S,2925,528
1789635380,7553,2932559,decklinkaudiosr,S,1191,2002
1789635380,7553,2932560,decklinkvideosr,S,2940,59196
1789635380,7553,2932561,program-audio-q,S,1930,517
1789635380,7553,2932562,program-video-q,S,1143,2999
1789635380,7553,2932563,program-asrc-a:,S,389,2745
1789635380,7553,2932564,program-asrc-b:,S,2796,308
1789635380,7553,2932565,program-vsrc-a:,S,948,1564
1789635380,7553,2932566,program-vsrc-b:,S,1841,1413
1789635380,7553,2932567,media-agent,S,320,33
1789635380,7553,2932568,media-agent,S,14,3
1789635380,7553,2932569,media-agent,S,16,46
1789635382,7555,2932474,media-agent,S,29,19
1789635382,7555,2932483,media-agent,S,0,0
1789635382,7555,2932484,media-agent,S,0,0
1789635382,7555,2932485,media-agent,S,0,0
1789635382,7555,2932486,media-agent,S,0,0
1789635382,7555,2932487,media-agent,S,0,0
1789635382,7555,2932488,media-agent,S,2,38
1789635382,7555,2932489,media-agent,S,0,0
1789635382,7555,2932490,pool-spawner,S,0,0
1789635382,7555,2932491,queue1:src,S,175,1641
1789635382,7555,2932496,decklinkvideosr,S,583,2549
1789635382,7555,2932547,media-agent,S,14,2
1789635382,7555,2932551,media-agent,S,113,122
1789635382,7555,2932553,decklinkaudiosr,S,1992,664
1789635382,7555,2932554,queue0:src,S,309,1804
1789635382,7555,2932555,decklinkvideosr,S,4835,57840
1789635382,7555,2932556,queue3:src,S,1010,604
1789635382,7555,2932557,queue2:src,S,1443,548
1789635382,7555,2932558,decklinkvideosr,S,2926,528
1789635382,7555,2932559,decklinkaudiosr,S,1192,2003
1789635382,7555,2932560,decklinkvideosr,S,2942,59213
1789635382,7555,2932561,program-audio-q,S,1931,517
1789635382,7555,2932562,program-video-q,S,1144,3002
1789635382,7555,2932563,program-asrc-a:,S,389,2745
1789635382,7555,2932564,program-asrc-b:,S,2797,308
1789635382,7555,2932565,program-vsrc-a:,S,948,1566
1789635382,7555,2932566,program-vsrc-b:,S,1842,1413
1789635382,7555,2932567,media-agent,S,320,33
1789635382,7555,2932568,media-agent,S,14,3
1789635382,7555,2932569,media-agent,S,16,46
1789635384,7557,2932474,media-agent,S,29,19
1789635384,7557,2932483,media-agent,S,0,0
1789635384,7557,2932484,media-agent,S,0,0
1789635384,7557,2932485,media-agent,S,0,0
1789635384,7557,2932486,media-agent,S,0,0
1789635384,7557,2932487,media-agent,S,0,0
1789635384,7557,2932488,media-agent,S,2,38
1789635384,7557,2932489,media-agent,S,0,0
1789635384,7557,2932490,pool-spawner,S,0,0
1789635384,7557,2932491,queue1:src,S,175,1642
1789635384,7557,2932496,decklinkvideosr,S,583,2549
1789635384,7557,2932547,media-agent,S,14,2
1789635384,7557,2932551,media-agent,S,113,122
1789635384,7557,2932553,decklinkaudiosr,S,1992,664
1789635384,7557,2932554,queue0:src,S,309,1804
1789635384,7557,2932555,decklinkvideosr,S,4835,57851
1789635384,7557,2932556,queue3:src,S,1010,604
1789635384,7557,2932557,queue2:src,S,1444,548
1789635384,7557,2932558,decklinkvideosr,S,2927,528
1789635384,7557,2932559,decklinkaudiosr,S,1192,2003
1789635384,7557,2932560,decklinkvideosr,S,2943,59222
1789635384,7557,2932561,program-audio-q,S,1931,517
1789635384,7557,2932562,program-video-q,S,1144,3003
1789635384,7557,2932563,program-asrc-a:,S,389,2746
1789635384,7557,2932564,program-asrc-b:,S,2798,308
1789635384,7557,2932565,program-vsrc-a:,S,949,1567
1789635384,7557,2932566,program-vsrc-b:,S,1842,1413
