cycle,ts,rss_kb,fd,threads,dropped,clock_lost,sw_epoch,tl_epoch,frames_v,frames_a,observed,target
326,1788849216,1287968,14,29,0,0,326,0,281022,374638,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
327,1788849245,1287968,14,29,0,0,327,0,281886,375790,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
328,1788849274,1287968,14,29,0,0,328,0,282750,376942,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
329,1788849303,1287968,14,29,0,0,329,0,283613,378093,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
330,1788849332,1287968,14,29,0,0,330,0,284480,379249,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
331,1788849360,1287968,14,29,0,0,331,0,285345,380403,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
332,1788849389,1287972,14,29,0,0,332,0,286209,381554,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
333,1788849418,1287972,14,29,0,0,333,0,287073,382707,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
334,1788849447,1287972,14,29,0,0,334,0,287937,383859,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
335,1788849476,1287972,14,29,0,0,335,0,288804,385014,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
336,1788849504,1287972,14,29,0,0,336,0,289668,386166,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
337,1788849533,1287972,14,29,0,0,337,0,290532,387318,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
338,1788849562,1287972,14,29,0,0,338,0,291395,388470,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
339,1788849591,1287972,14,29,0,0,339,0,292259,389622,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
340,1788849620,1287972,14,29,0,0,340,0,293126,390777,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
341,1788849648,1287972,14,29,0,0,341,0,293990,391929,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
342,1788849677,1287972,14,29,0,0,342,0,294853,393080,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
343,1788849706,1287972,14,29,0,0,343,0,295717,394232,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
344,1788849735,1287972,14,29,0,0,344,0,296581,395383,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
345,1788849764,1287972,14,29,0,0,345,0,297448,396539,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
346,1788849792,1287972,14,29,0,0,346,0,298312,397691,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
347,1788849821,1287972,14,29,0,0,347,0,299176,398842,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
348,1788849850,1287972,14,29,0,0,348,0,300041,399996,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
349,1788849879,1287988,14,29,0,0,349,0,300905,401147,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
350,1788849908,1287988,14,29,0,0,350,0,301771,402302,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
351,1788849936,1287988,14,29,0,0,351,0,302635,403454,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
352,1788849965,1287988,14,29,0,0,352,0,303499,404606,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
353,1788849994,1287992,14,29,0,0,353,0,304362,405757,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
354,1788850023,1287992,14,29,0,0,354,0,305226,406908,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
355,1788850052,1287992,14,29,0,0,355,0,306092,408063,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
356,1788850080,1287992,14,29,0,0,356,0,306957,409215,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
357,1788850109,1287992,14,29,0,0,357,0,307820,410367,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
358,1788850138,1287992,14,29,0,0,358,0,308685,411519,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
359,1788850167,1287992,14,29,0,0,359,0,309548,412671,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
360,1788850196,1287992,14,29,0,0,360,0,310415,413826,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
361,1788850224,1287992,14,29,0,0,361,0,311280,414979,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
362,1788850253,1287992,14,29,0,0,362,0,312145,416132,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
363,1788850282,1287992,14,29,0,0,363,0,313009,417284,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
364,1788850311,1287992,14,29,0,0,364,0,313873,418436,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
365,1788850340,1287992,14,29,0,0,365,0,314740,419591,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
366,1788850368,1287992,14,29,0,0,366,0,315605,420744,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
367,1788850397,1287992,14,29,0,0,367,0,316469,421897,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
368,1788850426,1287992,14,29,0,0,368,0,317333,423049,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
369,1788850455,1287996,14,29,0,0,369,0,318197,424201,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
370,1788850484,1287996,14,29,0,0,370,0,319064,425356,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
371,1788850512,1287996,14,29,0,0,371,0,319927,426507,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
372,1788850541,1287996,14,29,0,0,372,0,320791,427659,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
373,1788850570,1287996,14,29,0,0,373,0,321655,428811,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
374,1788850599,1287996,14,29,0,0,374,0,322520,429963,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
375,1788850628,1287996,14,29,0,0,375,0,323386,431119,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
376,1788850656,1287996,14,29,0,0,376,0,324250,432270,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
377,1788850685,1287996,14,29,0,0,377,0,325114,433421,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
378,1788850714,1287996,14,29,0,0,378,0,325978,434573,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
379,1788850743,1287996,14,29,0,0,379,0,326842,435725,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
380,1788850772,1287996,14,29,0,0,380,0,327709,436880,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
381,1788850800,1287996,14,29,0,0,381,0,328572,438031,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
382,1788850829,1287996,14,29,0,0,382,0,329436,439183,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
383,1788850858,1287996,14,29,0,0,383,0,330300,440335,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
384,1788850887,1287996,14,29,0,0,384,0,331165,441487,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
385,1788850916,1287996,14,29,0,0,385,0,332031,442642,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
386,1788850944,1288000,14,29,0,0,386,0,332894,443793,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
387,1788850973,1288000,14,29,0,0,387,0,333757,444945,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
388,1788851002,1288000,14,29,0,0,388,0,334621,446097,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
389,1788851031,1288000,14,29,0,0,389,0,335485,447248,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
390,1788851060,1288000,14,29,0,0,390,0,336351,448403,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
391,1788851088,1288000,14,29,0,0,391,0,337215,449555,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
392,1788851117,1288000,14,29,0,0,392,0,338079,450707,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
393,1788851146,1288000,14,29,0,0,393,0,338943,451859,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
394,1788851175,1288000,14,29,0,0,394,0,339807,453010,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
395,1788851204,1288000,14,29,0,0,395,0,340673,454165,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
396,1788851232,1288000,14,29,0,0,396,0,341539,455319,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
397,1788851261,1288000,14,29,0,0,397,0,342403,456471,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
398,1788851290,1288000,14,29,0,0,398,0,343267,457622,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
399,1788851319,1288000,14,29,0,0,399,0,344131,458774,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
400,1788851348,1288000,14,29,0,0,400,0,344997,459929,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
401,1788851376,1288000,14,29,0,0,401,0,345861,461082,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
402,1788851405,1288000,14,29,0,0,402,0,346726,462234,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
403,1788851434,1288004,14,29,0,0,403,0,347591,463387,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
404,1788851463,1288004,14,29,0,0,404,0,348455,464539,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
405,1788851492,1288004,14,29,0,0,405,0,349322,465695,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
406,1788851521,1288004,14,29,0,0,406,0,350186,466846,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
407,1788851549,1288004,14,29,0,0,407,0,351050,467999,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
408,1788851578,1288004,14,29,0,0,408,0,351914,469150,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
409,1788851607,1288004,14,29,0,0,409,0,352778,470302,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
410,1788851636,1288004,14,29,0,0,410,0,353644,471460,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
411,1788851665,1288004,14,29,0,0,411,0,354508,472611,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
412,1788851693,1288004,14,29,0,0,412,0,355372,473764,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
413,1788851722,1288004,14,29,0,0,413,0,356236,474915,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
414,1788851751,1288004,14,29,0,0,414,0,357100,476067,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
415,1788851780,1288004,14,29,0,0,415,0,357967,477222,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
416,1788851809,1288004,14,29,0,0,416,0,358831,478374,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
417,1788851837,1288004,14,29,0,0,417,0,359694,479526,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
418,1788851866,1288004,14,29,0,0,418,0,360558,480677,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
419,1788851895,1288004,14,29,0,0,419,0,361422,481829,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
420,1788851924,1288008,14,29,0,0,420,0,362289,482984,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
421,1788851953,1288008,14,29,0,0,421,0,363152,484136,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
422,1788851981,1288008,14,29,0,0,422,0,364016,485287,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
423,1788852010,1288008,14,29,0,0,423,0,364880,486439,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
424,1788852039,1288008,14,29,0,0,424,0,365744,487590,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
425,1788852068,1288008,14,29,0,0,425,0,366611,488746,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
426,1788852097,1288008,14,29,0,0,426,0,367474,489897,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
427,1788852125,1288008,14,29,0,0,427,0,368338,491048,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
428,1788852154,1288008,14,29,0,0,428,0,369202,492200,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
429,1788852183,1288008,14,29,0,0,429,0,370067,493354,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
430,1788852212,1288008,14,29,0,0,430,0,370934,494509,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
431,1788852241,1288008,14,29,0,0,431,0,371798,495662,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
432,1788852269,1288008,14,29,0,0,432,0,372663,496815,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
433,1788852298,1288008,14,29,0,0,433,0,373527,497967,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
434,1788852327,1288008,14,29,0,0,434,0,374391,499118,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
435,1788852356,1288008,14,29,0,0,435,0,375258,500274,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
436,1788852385,1288008,14,29,0,0,436,0,376122,501426,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
437,1788852413,1288008,14,29,0,0,437,0,376986,502577,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
438,1788852442,1288012,14,29,0,0,438,0,377850,503729,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
439,1788852471,1288012,14,29,0,0,439,0,378714,504881,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
440,1788852500,1288012,14,29,0,0,440,0,379580,506036,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
441,1788852529,1288012,14,29,0,0,441,0,380444,507188,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
442,1788852557,1288012,14,29,0,0,442,0,381308,508340,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
443,1788852586,1288012,14,29,0,0,443,0,382172,509492,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
444,1788852615,1288012,14,29,0,0,444,0,383037,510644,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
445,1788852644,1288012,14,29,0,0,445,0,383903,511799,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
446,1788852673,1288012,14,29,0,0,446,0,384767,512951,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
447,1788852701,1288012,14,29,0,0,447,0,385631,514102,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
448,1788852730,1288012,14,29,0,0,448,0,386494,515253,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
449,1788852759,1288096,14,29,0,0,449,0,387358,516406,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
450,1788852788,1288096,14,29,0,0,450,0,388225,517561,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
451,1788852817,1288096,14,29,0,0,451,0,389089,518712,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
452,1788852845,1288096,14,29,0,0,452,0,389954,519866,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
453,1788852874,1288096,14,29,0,0,453,0,390818,521017,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
454,1788852903,1288096,14,29,0,0,454,0,391682,522169,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
455,1788852932,1288096,14,29,0,0,455,0,392549,523325,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
456,1788852961,1288096,14,29,0,0,456,0,393413,524477,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
457,1788852989,1288096,14,29,0,0,457,0,394277,525629,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
458,1788853018,1288096,14,29,0,0,458,0,395141,526780,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
459,1788853047,1288096,14,29,0,0,459,0,396005,527932,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
460,1788853076,1288096,14,29,0,0,460,0,396872,529088,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
461,1788853105,1288096,14,29,0,0,461,0,397736,530241,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
462,1788853133,1288096,14,29,0,0,462,0,398600,531392,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
463,1788853162,1288096,14,29,0,0,463,0,399464,532544,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
464,1788853191,1288096,14,29,0,0,464,0,400328,533695,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
465,1788853220,1288096,14,29,0,0,465,0,401194,534851,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
466,1788853249,1288096,14,29,0,0,466,0,402059,536003,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
467,1788853277,1288096,14,29,0,0,467,0,402922,537155,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
468,1788853306,1288096,14,29,0,0,468,0,403786,538306,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
469,1788853335,1288096,14,29,0,0,469,0,404650,539458,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
470,1788853364,1288096,14,29,0,0,470,0,405517,540613,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
471,1788853393,1288096,14,29,0,0,471,0,406381,541765,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
472,1788853421,1288096,14,29,0,0,472,0,407245,542916,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
473,1788853450,1288096,14,29,0,0,473,0,408109,544068,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
474,1788853479,1288096,14,29,0,0,474,0,408973,545220,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
475,1788853508,1288096,14,29,0,0,475,0,409840,546376,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
476,1788853537,1288096,14,29,0,0,476,0,410703,547527,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
477,1788853566,1288096,14,29,0,0,477,0,411568,548680,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
478,1788853594,1288096,14,29,0,0,478,0,412432,549832,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
479,1788853623,1288096,14,29,0,0,479,0,413295,550983,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
480,1788853652,1288096,14,29,0,0,480,0,414162,552139,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
481,1788853681,1288096,14,29,0,0,481,0,415026,553290,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
482,1788853709,1288096,14,29,0,0,482,0,415890,554442,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
483,1788853738,1288096,14,29,0,0,483,0,416754,555594,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
484,1788853767,1288096,14,29,0,0,484,0,417618,556745,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
485,1788853796,1288096,14,29,0,0,485,0,418485,557901,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
486,1788853825,1288096,14,29,0,0,486,0,419348,559052,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
487,1788853853,1288096,14,29,0,0,487,0,420212,560204,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
488,1788853882,1288096,14,29,0,0,488,0,421076,561355,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
489,1788853911,1288096,14,29,0,0,489,0,421940,562508,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
