ts,run_rel_s,tid,comm,state,utime_ticks,stime_ticks
1789145426,7224,2511788,media-agent,S,107,117
1789145426,7224,2511789,decklinkaudiosr,S,748,354
1789145426,7224,2511790,decklinkvideosr,S,900,392
1789145426,7224,2511791,decklinkvideosr,R,1380,60190
1789145426,7224,2511792,media-agent,S,297,86
1789145426,7224,2511793,media-agent,S,15,2
1789145426,7224,2511794,media-agent,S,13,38
1789145428,7226,2511716,media-agent,S,17,18
1789145428,7226,2511725,media-agent,S,0,0
1789145428,7226,2511726,media-agent,S,0,0
1789145428,7226,2511727,media-agent,S,0,0
1789145428,7226,2511728,media-agent,S,0,0
1789145428,7226,2511729,media-agent,S,0,0
1789145428,7226,2511730,media-agent,S,10,30
1789145428,7226,2511731,media-agent,S,0,0
1789145428,7226,2511732,pool-spawner,S,0,0
1789145428,7226,2511733,queue1:src,S,421,1317
1789145428,7226,2511738,queue0:src,S,811,1417
1789145428,7226,2511788,media-agent,S,107,117
1789145428,7226,2511789,decklinkaudiosr,S,748,354
1789145428,7226,2511790,decklinkvideosr,S,900,392
1789145428,7226,2511791,decklinkvideosr,S,1381,60209
1789145428,7226,2511792,media-agent,S,297,86
1789145428,7226,2511793,media-agent,S,15,2
1789145428,7226,2511794,media-agent,S,13,38
1789145430,7228,2511716,media-agent,S,17,18
1789145430,7228,2511725,media-agent,S,0,0
1789145430,7228,2511726,media-agent,S,0,0
1789145430,7228,2511727,media-agent,S,0,0
1789145430,7228,2511728,media-agent,S,0,0
1789145430,7228,2511729,media-agent,S,0,0
1789145430,7228,2511730,media-agent,S,10,30
1789145430,7228,2511731,media-agent,S,0,0
1789145430,7228,2511732,pool-spawner,S,0,0
1789145430,7228,2511733,queue1:src,S,421,1317
1789145430,7228,2511738,queue0:src,S,812,1417
1789145430,7228,2511788,media-agent,S,108,117
1789145430,7228,2511789,decklinkaudiosr,S,748,354
1789145430,7228,2511790,decklinkvideosr,S,901,392
1789145430,7228,2511791,decklinkvideosr,S,1381,60228
1789145430,7228,2511792,media-agent,S,297,86
1789145430,7228,2511793,media-agent,S,15,2
1789145430,7228,2511794,media-agent,S,13,38
1789145433,7231,2511716,media-agent,S,17,18
1789145433,7231,2511725,media-agent,S,0,0
1789145433,7231,2511726,media-agent,S,0,0
1789145433,7231,2511727,media-agent,S,0,0
1789145433,7231,2511728,media-agent,S,0,0
1789145433,7231,2511729,media-agent,S,0,0
1789145433,7231,2511730,media-agent,S,10,30
1789145433,7231,2511731,media-agent,S,0,0
1789145433,7231,2511732,pool-spawner,S,0,0
1789145433,7231,2511733,queue1:src,S,421,1318
1789145433,7231,2511738,queue0:src,S,813,1417
1789145433,7231,2511788,media-agent,S,108,117
1789145433,7231,2511789,decklinkaudiosr,S,749,354
1789145433,7231,2511790,decklinkvideosr,S,901,392
1789145433,7231,2511791,decklinkvideosr,S,1381,60247
1789145433,7231,2511792,media-agent,S,297,86
1789145433,7231,2511793,media-agent,S,15,2
1789145433,7231,2511794,media-agent,S,13,38
1789145435,7233,2511716,media-agent,S,17,18
1789145435,7233,2511725,media-agent,S,0,0
1789145435,7233,2511726,media-agent,S,0,0
1789145435,7233,2511727,media-agent,S,0,0
1789145435,7233,2511728,media-agent,S,0,0
1789145435,7233,2511729,media-agent,S,0,0
1789145435,7233,2511730,media-agent,S,10,30
1789145435,7233,2511731,media-agent,S,0,0
1789145435,7233,2511732,pool-spawner,S,0,0
1789145435,7233,2511733,queue1:src,S,422,1318
1789145435,7233,2511738,queue0:src,S,814,1417
1789145435,7233,2511788,media-agent,S,108,117
1789145435,7233,2511789,decklinkaudiosr,S,749,354
1789145435,7233,2511790,decklinkvideosr,S,902,392
1789145435,7233,2511791,decklinkvideosr,S,1382,60266
1789145435,7233,2511792,media-agent,S,297,86
1789145435,7233,2511793,media-agent,S,15,2
1789145435,7233,2511794,media-agent,S,13,38
1789145437,7235,2511716,media-agent,S,17,18
1789145437,7235,2511725,media-agent,S,0,0
1789145437,7235,2511726,media-agent,S,0,0
1789145437,7235,2511727,media-agent,S,0,0
1789145437,7235,2511728,media-agent,S,0,0
1789145437,7235,2511729,media-agent,S,0,0
1789145437,7235,2511730,media-agent,S,10,30
1789145437,7235,2511731,media-agent,S,0,0
1789145437,7235,2511732,pool-spawner,S,0,0
1789145437,7235,2511733,queue1:src,S,422,1319
1789145437,7235,2511738,queue0:src,S,814,1417
1789145437,7235,2511788,media-agent,S,108,117
1789145437,7235,2511789,decklinkaudiosr,S,749,354
1789145437,7235,2511790,decklinkvideosr,S,902,392
1789145437,7235,2511791,decklinkvideosr,S,1382,60285
1789145437,7235,2511792,media-agent,S,297,86
1789145437,7235,2511793,media-agent,S,15,2
1789145437,7235,2511794,media-agent,S,13,38
1789145440,7238,2511716,media-agent,S,17,18
1789145440,7238,2511725,media-agent,S,0,0
1789145440,7238,2511726,media-agent,S,0,0
1789145440,7238,2511727,media-agent,S,0,0
1789145440,7238,2511728,media-agent,S,0,0
1789145440,7238,2511729,media-agent,S,0,0
1789145440,7238,2511730,media-agent,S,10,30
1789145440,7238,2511731,media-agent,S,0,0
1789145440,7238,2511732,pool-spawner,S,0,0
1789145440,7238,2511733,queue1:src,S,422,1319
1789145440,7238,2511738,queue0:src,S,815,1417
1789145440,7238,2511788,media-agent,S,108,117
1789145440,7238,2511789,decklinkaudiosr,S,750,354
1789145440,7238,2511790,decklinkvideosr,S,902,392
1789145440,7238,2511791,decklinkvideosr,S,1383,60303
1789145440,7238,2511792,media-agent,S,297,86
1789145440,7238,2511793,media-agent,S,15,2
1789145440,7238,2511794,media-agent,S,13,38
1789145442,7240,2511716,media-agent,S,17,18
1789145442,7240,2511725,media-agent,S,0,0
1789145442,7240,2511726,media-agent,S,0,0
1789145442,7240,2511727,media-agent,S,0,0
1789145442,7240,2511728,media-agent,S,0,0
1789145442,7240,2511729,media-agent,S,0,0
1789145442,7240,2511730,media-agent,S,10,30
1789145442,7240,2511731,media-agent,S,0,0
1789145442,7240,2511732,pool-spawner,S,0,0
1789145442,7240,2511733,queue1:src,S,422,1320
1789145442,7240,2511738,queue0:src,S,816,1417
1789145442,7240,2511788,media-agent,S,108,117
1789145442,7240,2511789,decklinkaudiosr,S,750,354
1789145442,7240,2511790,decklinkvideosr,S,903,392
1789145442,7240,2511791,decklinkvideosr,R,1383,60322
1789145442,7240,2511792,media-agent,S,297,86
1789145442,7240,2511793,media-agent,S,15,2
1789145442,7240,2511794,media-agent,S,13,38
1789145444,7242,2511716,media-agent,S,17,18
1789145444,7242,2511725,media-agent,S,0,0
1789145444,7242,2511726,media-agent,S,0,0
1789145444,7242,2511727,media-agent,S,0,0
1789145444,7242,2511728,media-agent,S,0,0
1789145444,7242,2511729,media-agent,S,0,0
1789145444,7242,2511730,media-agent,S,10,30
1789145444,7242,2511731,media-agent,S,0,0
1789145444,7242,2511732,pool-spawner,S,0,0
1789145444,7242,2511733,queue1:src,S,422,1320
1789145444,7242,2511738,queue0:src,S,816,1417
1789145444,7242,2511788,media-agent,S,108,117
1789145444,7242,2511789,decklinkaudiosr,S,751,354
1789145444,7242,2511790,decklinkvideosr,S,903,392
1789145444,7242,2511791,decklinkvideosr,S,1384,60340
1789145444,7242,2511792,media-agent,S,298,86
1789145444,7242,2511793,media-agent,S,15,2
1789145444,7242,2511794,media-agent,S,13,38
1789145446,7244,2511716,media-agent,S,17,18
1789145446,7244,2511725,media-agent,S,0,0
1789145446,7244,2511726,media-agent,S,0,0
1789145446,7244,2511727,media-agent,S,0,0
1789145446,7244,2511728,media-agent,S,0,0
1789145446,7244,2511729,media-agent,S,0,0
1789145446,7244,2511730,media-agent,S,10,30
1789145446,7244,2511731,media-agent,S,0,0
1789145446,7244,2511732,pool-spawner,S,0,0
1789145446,7244,2511733,queue1:src,S,422,1320
1789145446,7244,2511738,queue0:src,S,817,1417
1789145446,7244,2511788,media-agent,S,108,117
1789145446,7244,2511789,decklinkaudiosr,S,751,354
1789145446,7244,2511790,decklinkvideosr,S,903,392
1789145446,7244,2511791,decklinkvideosr,S,1384,60351
1789145446,7244,2511792,media-agent,S,298,86
1789145446,7244,2511793,media-agent,S,15,2
1789145446,7244,2511794,media-agent,S,13,38
1789145448,7246,2511716,media-agent,S,17,18
1789145448,7246,2511725,media-agent,S,0,0
1789145448,7246,2511726,media-agent,S,0,0
1789145448,7246,2511727,media-agent,S,0,0
1789145448,7246,2511728,media-agent,S,0,0
1789145448,7246,2511729,media-agent,S,0,0
1789145448,7246,2511730,media-agent,S,10,30
1789145448,7246,2511731,media-agent,S,0,0
1789145448,7246,2511732,pool-spawner,S,0,0
1789145448,7246,2511733,queue1:src,S,422,1321
1789145448,7246,2511738,queue0:src,S,818,1417
1789145448,7246,2511788,media-agent,S,108,117
1789145448,7246,2511789,decklinkaudiosr,S,751,354
1789145448,7246,2511790,decklinkvideosr,S,904,392
1789145448,7246,2511791,decklinkvideosr,S,1385,60370
1789145448,7246,2511792,media-agent,S,298,86
1789145448,7246,2511793,media-agent,S,15,2
1789145448,7246,2511794,media-agent,S,13,38
1789145450,7248,2511716,media-agent,S,17,18
1789145450,7248,2511725,media-agent,S,0,0
1789145450,7248,2511726,media-agent,S,0,0
1789145450,7248,2511727,media-agent,S,0,0
1789145450,7248,2511728,media-agent,S,0,0
1789145450,7248,2511729,media-agent,S,0,0
1789145450,7248,2511730,media-agent,S,10,30
1789145450,7248,2511731,media-agent,S,0,0
1789145450,7248,2511732,pool-spawner,S,0,0
1789145450,7248,2511733,queue1:src,S,422,1321
1789145450,7248,2511738,queue0:src,S,818,1417
1789145450,7248,2511788,media-agent,S,108,117
1789145450,7248,2511789,decklinkaudiosr,S,751,354
1789145450,7248,2511790,decklinkvideosr,S,904,392
1789145450,7248,2511791,decklinkvideosr,R,1385,60388
1789145450,7248,2511792,media-agent,S,298,86
1789145450,7248,2511793,media-agent,S,15,2
1789145450,7248,2511794,media-agent,S,13,38
1789145452,7250,2511716,media-agent,S,17,18
1789145452,7250,2511725,media-agent,S,0,0
1789145452,7250,2511726,media-agent,S,0,0
1789145452,7250,2511727,media-agent,S,0,0
1789145452,7250,2511728,media-agent,S,0,0
1789145452,7250,2511729,media-agent,S,0,0
1789145452,7250,2511730,media-agent,S,10,30
1789145452,7250,2511731,media-agent,S,0,0
1789145452,7250,2511732,pool-spawner,S,0,0
1789145452,7250,2511733,queue1:src,S,422,1321
1789145452,7250,2511738,queue0:src,S,819,1417
1789145452,7250,2511788,media-agent,S,108,117
1789145452,7250,2511789,decklinkaudiosr,S,752,354
1789145452,7250,2511790,decklinkvideosr,S,904,392
1789145452,7250,2511791,decklinkvideosr,S,1386,60399
1789145452,7250,2511792,media-agent,S,298,86
1789145452,7250,2511793,media-agent,S,15,2
1789145452,7250,2511794,media-agent,S,13,38
1789145454,7252,2511716,media-agent,S,17,18
1789145454,7252,2511725,media-agent,S,0,0
1789145454,7252,2511726,media-agent,S,0,0
1789145454,7252,2511727,media-agent,S,0,0
1789145454,7252,2511728,media-agent,S,0,0
1789145454,7252,2511729,media-agent,S,0,0
1789145454,7252,2511730,media-agent,S,10,30
1789145454,7252,2511731,media-agent,S,0,0
1789145454,7252,2511732,pool-spawner,S,0,0
1789145454,7252,2511733,queue1:src,S,423,1322
1789145454,7252,2511738,queue0:src,S,819,1417
1789145454,7252,2511788,media-agent,S,108,117
1789145454,7252,2511789,decklinkaudiosr,S,752,354
1789145454,7252,2511790,decklinkvideosr,S,905,392
1789145454,7252,2511791,decklinkvideosr,S,1387,60417
1789145454,7252,2511792,media-agent,S,298,86
1789145454,7252,2511793,media-agent,S,15,2
1789145454,7252,2511794,media-agent,S,13,38
1789145456,7254,2511716,media-agent,S,17,18
1789145456,7254,2511725,media-agent,S,0,0
1789145456,7254,2511726,media-agent,S,0,0
1789145456,7254,2511727,media-agent,S,0,0
1789145456,7254,2511728,media-agent,S,0,0
1789145456,7254,2511729,media-agent,S,0,0
1789145456,7254,2511730,media-agent,S,10,30
1789145456,7254,2511731,media-agent,S,0,0
1789145456,7254,2511732,pool-spawner,S,0,0
1789145456,7254,2511733,queue1:src,S,423,1322
1789145456,7254,2511738,queue0:src,S,820,1417
1789145456,7254,2511788,media-agent,S,108,117
1789145456,7254,2511789,decklinkaudiosr,S,752,354
1789145456,7254,2511790,decklinkvideosr,S,905,392
1789145456,7254,2511791,decklinkvideosr,S,1387,60435
1789145456,7254,2511792,media-agent,S,298,86
1789145456,7254,2511793,media-agent,S,15,2
1789145456,7254,2511794,media-agent,S,13,38
1789145458,7256,2511716,media-agent,S,17,18
1789145458,7256,2511725,media-agent,S,0,0
1789145458,7256,2511726,media-agent,S,0,0
1789145458,7256,2511727,media-agent,S,0,0
1789145458,7256,2511728,media-agent,S,0,0
1789145458,7256,2511729,media-agent,S,0,0
1789145458,7256,2511730,media-agent,S,10,30
1789145458,7256,2511731,media-agent,S,0,0
1789145458,7256,2511732,pool-spawner,S,0,0
1789145458,7256,2511733,queue1:src,S,423,1322
1789145458,7256,2511738,queue0:src,S,820,1417
1789145458,7256,2511788,media-agent,S,108,117
1789145458,7256,2511789,decklinkaudiosr,S,753,354
1789145458,7256,2511790,decklinkvideosr,S,905,392
1789145458,7256,2511791,decklinkvideosr,S,1387,60446
1789145458,7256,2511792,media-agent,S,298,86
1789145458,7256,2511793,media-agent,S,15,2
1789145458,7256,2511794,media-agent,S,13,38
1789145460,7258,2511716,media-agent,S,17,18
1789145460,7258,2511725,media-agent,S,0,0
1789145460,7258,2511726,media-agent,S,0,0
1789145460,7258,2511727,media-agent,S,0,0
1789145460,7258,2511728,media-agent,S,0,0
1789145460,7258,2511729,media-agent,S,0,0
1789145460,7258,2511730,media-agent,S,10,30
1789145460,7258,2511731,media-agent,S,0,0
1789145460,7258,2511732,pool-spawner,S,0,0
1789145460,7258,2511733,queue1:src,S,423,1323
1789145460,7258,2511738,queue0:src,S,821,1417
1789145460,7258,2511788,media-agent,S,108,117
1789145460,7258,2511789,decklinkaudiosr,S,753,354
1789145460,7258,2511790,decklinkvideosr,S,906,392
1789145460,7258,2511791,decklinkvideosr,S,1388,60464
1789145460,7258,2511792,media-agent,S,298,86
1789145460,7258,2511793,media-agent,S,15,2
1789145460,7258,2511794,media-agent,S,13,38
1789145462,7260,2511716,media-agent,S,17,18
1789145462,7260,2511725,media-agent,S,0,0
1789145462,7260,2511726,media-agent,S,0,0
1789145462,7260,2511727,media-agent,S,0,0
1789145462,7260,2511728,media-agent,S,0,0
1789145462,7260,2511729,media-agent,S,0,0
1789145462,7260,2511730,media-agent,S,10,30
1789145462,7260,2511731,media-agent,S,0,0
1789145462,7260,2511732,pool-spawner,S,0,0
1789145462,7260,2511733,queue1:src,S,423,1323
1789145462,7260,2511738,queue0:src,S,822,1417
1789145462,7260,2511788,media-agent,S,108,117
1789145462,7260,2511789,decklinkaudiosr,S,753,354
1789145462,7260,2511790,decklinkvideosr,S,906,392
1789145462,7260,2511791,decklinkvideosr,S,1389,60482
1789145462,7260,2511792,media-agent,S,299,86
1789145462,7260,2511793,media-agent,S,15,2
1789145462,7260,2511794,media-agent,S,14,38
1789145464,7262,2511716,media-agent,S,17,18
1789145464,7262,2511725,media-agent,S,0,0
1789145464,7262,2511726,media-agent,S,0,0
1789145464,7262,2511727,media-agent,S,0,0
1789145464,7262,2511728,media-agent,S,0,0
1789145464,7262,2511729,media-agent,S,0,0
1789145464,7262,2511730,media-agent,S,10,30
1789145464,7262,2511731,media-agent,S,0,0
1789145464,7262,2511732,pool-spawner,S,0,0
1789145464,7262,2511733,queue1:src,S,423,1323
1789145464,7262,2511738,queue0:src,S,822,1417
1789145464,7262,2511788,media-agent,S,108,117
1789145464,7262,2511789,decklinkaudiosr,S,753,354
1789145464,7262,2511790,decklinkvideosr,S,906,392
1789145464,7262,2511791,decklinkvideosr,R,1389,60492
1789145464,7262,2511792,media-agent,S,299,86
1789145464,7262,2511793,media-agent,S,16,2
1789145464,7262,2511794,media-agent,S,14,38
1789145466,7264,2511716,media-agent,S,17,18
1789145466,7264,2511725,media-agent,S,0,0
1789145466,7264,2511726,media-agent,S,0,0
1789145466,7264,2511727,media-agent,S,0,0
1789145466,7264,2511728,media-agent,S,0,0
1789145466,7264,2511729,media-agent,S,0,0
1789145466,7264,2511730,media-agent,S,10,30
1789145466,7264,2511731,media-agent,S,0,0
1789145466,7264,2511732,pool-spawner,S,0,0
1789145466,7264,2511733,queue1:src,S,423,1324
1789145466,7264,2511738,queue0:src,S,823,1417
1789145466,7264,2511788,media-agent,S,108,117
1789145466,7264,2511789,decklinkaudiosr,S,754,354
1789145466,7264,2511790,decklinkvideosr,S,907,392
1789145466,7264,2511791,decklinkvideosr,S,1390,60511
1789145466,7264,2511792,media-agent,S,299,86
1789145466,7264,2511793,media-agent,S,16,2
1789145466,7264,2511794,media-agent,S,14,38
1789145468,7266,2511716,media-agent,S,17,18
1789145468,7266,2511725,media-agent,S,0,0
1789145468,7266,2511726,media-agent,S,0,0
1789145468,7266,2511727,media-agent,S,0,0
1789145468,7266,2511728,media-agent,S,0,0
1789145468,7266,2511729,media-agent,S,0,0
1789145468,7266,2511730,media-agent,S,10,30
1789145468,7266,2511731,media-agent,S,0,0
1789145468,7266,2511732,pool-spawner,S,0,0
1789145468,7266,2511733,queue1:src,S,423,1324
1789145468,7266,2511738,queue0:src,S,824,1417
1789145468,7266,2511788,media-agent,S,108,117
1789145468,7266,2511789,decklinkaudiosr,S,754,354
1789145468,7266,2511790,decklinkvideosr,S,907,392
1789145468,7266,2511791,decklinkvideosr,R,1390,60530
1789145468,7266,2511792,media-agent,S,299,86
1789145468,7266,2511793,media-agent,S,16,2
1789145468,7266,2511794,media-agent,S,14,38
1789145470,7268,2511716,media-agent,S,17,18
1789145470,7268,2511725,media-agent,S,0,0
1789145470,7268,2511726,media-agent,S,0,0
1789145470,7268,2511727,media-agent,S,0,0
1789145470,7268,2511728,media-agent,S,0,0
1789145470,7268,2511729,media-agent,S,0,0
1789145470,7268,2511730,media-agent,S,10,30
1789145470,7268,2511731,media-agent,S,0,0
1789145470,7268,2511732,pool-spawner,S,0,0
1789145470,7268,2511733,queue1:src,S,423,1324
1789145470,7268,2511738,queue0:src,S,824,1417
1789145470,7268,2511788,media-agent,S,108,117
1789145470,7268,2511789,decklinkaudiosr,S,754,354
1789145470,7268,2511790,decklinkvideosr,S,907,392
1789145470,7268,2511791,decklinkvideosr,S,1391,60540
1789145470,7268,2511792,media-agent,S,299,86
1789145470,7268,2511793,media-agent,S,16,2
1789145470,7268,2511794,media-agent,S,14,38
1789145472,7270,2511716,media-agent,S,17,18
1789145472,7270,2511725,media-agent,S,0,0
1789145472,7270,2511726,media-agent,S,0,0
1789145472,7270,2511727,media-agent,S,0,0
1789145472,7270,2511728,media-agent,S,0,0
1789145472,7270,2511729,media-agent,S,0,0
1789145472,7270,2511730,media-agent,S,10,30
1789145472,7270,2511731,media-agent,S,0,0
1789145472,7270,2511732,pool-spawner,S,0,0
1789145472,7270,2511733,queue1:src,S,424,1325
1789145472,7270,2511738,queue0:src,S,825,1417
1789145472,7270,2511788,media-agent,S,108,117
1789145472,7270,2511789,decklinkaudiosr,S,755,354
1789145472,7270,2511790,decklinkvideosr,S,908,392
1789145472,7270,2511791,decklinkvideosr,S,1391,60559
1789145472,7270,2511792,media-agent,S,299,86
1789145472,7270,2511793,media-agent,S,16,2
1789145472,7270,2511794,media-agent,S,14,38
1789145474,7272,2511716,media-agent,S,17,18
1789145474,7272,2511725,media-agent,S,0,0
1789145474,7272,2511726,media-agent,S,0,0
1789145474,7272,2511727,media-agent,S,0,0
1789145474,7272,2511728,media-agent,S,0,0
1789145474,7272,2511729,media-agent,S,0,0
1789145474,7272,2511730,media-agent,S,10,30
1789145474,7272,2511731,media-agent,S,0,0
1789145474,7272,2511732,pool-spawner,S,0,0
1789145474,7272,2511733,queue1:src,S,424,1325
1789145474,7272,2511738,queue0:src,S,825,1417
1789145474,7272,2511788,media-agent,S,108,117
1789145474,7272,2511789,decklinkaudiosr,S,755,354
1789145474,7272,2511790,decklinkvideosr,S,908,392
1789145474,7272,2511791,decklinkvideosr,R,1392,60578
1789145474,7272,2511792,media-agent,S,299,86
1789145474,7272,2511793,media-agent,S,16,2
1789145474,7272,2511794,media-agent,S,14,38
1789145477,7275,2511716,media-agent,S,17,18
1789145477,7275,2511725,media-agent,S,0,0
1789145477,7275,2511726,media-agent,S,0,0
1789145477,7275,2511727,media-agent,S,0,0
1789145477,7275,2511728,media-agent,S,0,0
1789145477,7275,2511729,media-agent,S,0,0
1789145477,7275,2511730,media-agent,S,10,30
1789145477,7275,2511731,media-agent,S,0,0
1789145477,7275,2511732,pool-spawner,S,0,0
1789145477,7275,2511733,queue1:src,S,424,1326
1789145477,7275,2511738,queue0:src,S,826,1417
1789145477,7275,2511788,media-agent,S,108,118
1789145477,7275,2511789,decklinkaudiosr,S,755,354
1789145477,7275,2511790,decklinkvideosr,S,909,392
1789145477,7275,2511791,decklinkvideosr,S,1392,60597
1789145477,7275,2511792,media-agent,S,299,86
1789145477,7275,2511793,media-agent,S,16,2
1789145477,7275,2511794,media-agent,S,14,38
1789145479,7277,2511716,media-agent,S,17,18
1789145479,7277,2511725,media-agent,S,0,0
1789145479,7277,2511726,media-agent,S,0,0
1789145479,7277,2511727,media-agent,S,0,0
1789145479,7277,2511728,media-agent,S,0,0
1789145479,7277,2511729,media-agent,S,0,0
1789145479,7277,2511730,media-agent,S,10,30
1789145479,7277,2511731,media-agent,S,0,0
1789145479,7277,2511732,pool-spawner,S,0,0
1789145479,7277,2511733,queue1:src,S,424,1326
1789145479,7277,2511738,queue0:src,S,827,1417
1789145479,7277,2511788,media-agent,S,109,118
1789145479,7277,2511789,decklinkaudiosr,S,756,354
1789145479,7277,2511790,decklinkvideosr,S,909,392
1789145479,7277,2511791,decklinkvideosr,S,1392,60617
1789145479,7277,2511792,media-agent,S,299,86
1789145479,7277,2511793,media-agent,S,16,2
1789145479,7277,2511794,media-agent,S,14,38
1789145481,7279,2511716,media-agent,S,17,18
1789145481,7279,2511725,media-agent,S,0,0
1789145481,7279,2511726,media-agent,S,0,0
1789145481,7279,2511727,media-agent,S,0,0
1789145481,7279,2511728,media-agent,S,0,0
1789145481,7279,2511729,media-agent,S,0,0
1789145481,7279,2511730,media-agent,S,10,30
1789145481,7279,2511731,media-agent,S,0,0
1789145481,7279,2511732,pool-spawner,S,0,0
1789145481,7279,2511733,queue1:src,S,424,1327
1789145481,7279,2511738,queue0:src,S,828,1417
1789145481,7279,2511788,media-agent,S,109,118
1789145481,7279,2511789,decklinkaudiosr,S,756,354
1789145481,7279,2511790,decklinkvideosr,S,909,392
1789145481,7279,2511791,decklinkvideosr,S,1392,60636
1789145481,7279,2511792,media-agent,S,299,86
1789145481,7279,2511793,media-agent,S,16,2
1789145481,7279,2511794,media-agent,S,14,38
1789145483,7281,2511716,media-agent,S,17,18
1789145483,7281,2511725,media-agent,S,0,0
1789145483,7281,2511726,media-agent,S,0,0
1789145483,7281,2511727,media-agent,S,0,0
1789145483,7281,2511728,media-agent,S,0,0
1789145483,7281,2511729,media-agent,S,0,0
1789145483,7281,2511730,media-agent,S,10,30
1789145483,7281,2511731,media-agent,S,0,0
1789145483,7281,2511732,pool-spawner,S,0,0
1789145483,7281,2511733,queue1:src,S,424,1327
1789145483,7281,2511738,queue0:src,S,828,1417
1789145483,7281,2511788,media-agent,S,109,118
1789145483,7281,2511789,decklinkaudiosr,S,756,354
1789145483,7281,2511790,decklinkvideosr,S,910,392
1789145483,7281,2511791,decklinkvideosr,S,1392,60646
1789145483,7281,2511792,media-agent,S,299,86
1789145483,7281,2511793,media-agent,S,16,2
1789145483,7281,2511794,media-agent,S,14,38
1789145485,7283,2511716,media-agent,S,17,18
1789145485,7283,2511725,media-agent,S,0,0
1789145485,7283,2511726,media-agent,S,0,0
1789145485,7283,2511727,media-agent,S,0,0
1789145485,7283,2511728,media-agent,S,0,0
1789145485,7283,2511729,media-agent,S,0,0
1789145485,7283,2511730,media-agent,S,10,30
1789145485,7283,2511731,media-agent,S,0,0
1789145485,7283,2511732,pool-spawner,S,0,0
1789145485,7283,2511733,queue1:src,S,424,1327
1789145485,7283,2511738,queue0:src,S,829,1417
1789145485,7283,2511788,media-agent,S,109,118
1789145485,7283,2511789,decklinkaudiosr,S,757,354
1789145485,7283,2511790,decklinkvideosr,S,910,392
1789145485,7283,2511791,decklinkvideosr,S,1393,60665
1789145485,7283,2511792,media-agent,S,300,86
1789145485,7283,2511793,media-agent,S,16,2
1789145485,7283,2511794,media-agent,S,14,38
1789145487,7285,2511716,media-agent,S,17,18
1789145487,7285,2511725,media-agent,S,0,0
1789145487,7285,2511726,media-agent,S,0,0
1789145487,7285,2511727,media-agent,S,0,0
1789145487,7285,2511728,media-agent,S,0,0
1789145487,7285,2511729,media-agent,S,0,0
1789145487,7285,2511730,media-agent,S,10,30
1789145487,7285,2511731,media-agent,S,0,0
1789145487,7285,2511732,pool-spawner,S,0,0
1789145487,7285,2511733,queue1:src,S,424,1328
1789145487,7285,2511738,queue0:src,S,829,1417
1789145487,7285,2511788,media-agent,S,109,118
1789145487,7285,2511789,decklinkaudiosr,S,757,354
1789145487,7285,2511790,decklinkvideosr,S,911,392
1789145487,7285,2511791,decklinkvideosr,S,1393,60684
1789145487,7285,2511792,media-agent,S,300,86
1789145487,7285,2511793,media-agent,S,16,2
1789145487,7285,2511794,media-agent,S,14,38
1789145489,7287,2511716,media-agent,S,17,18
1789145489,7287,2511725,media-agent,S,0,0
1789145489,7287,2511726,media-agent,S,0,0
1789145489,7287,2511727,media-agent,S,0,0
1789145489,7287,2511728,media-agent,S,0,0
1789145489,7287,2511729,media-agent,S,0,0
1789145489,7287,2511730,media-agent,S,10,30
1789145489,7287,2511731,media-agent,S,0,0
1789145489,7287,2511732,pool-spawner,S,0,0
1789145489,7287,2511733,queue1:src,S,425,1328
1789145489,7287,2511738,queue0:src,S,830,1417
1789145489,7287,2511788,media-agent,S,109,118
1789145489,7287,2511789,decklinkaudiosr,S,757,354
1789145489,7287,2511790,decklinkvideosr,S,911,392
1789145489,7287,2511791,decklinkvideosr,S,1393,60695
1789145489,7287,2511792,media-agent,S,300,86
1789145489,7287,2511793,media-agent,S,16,2
1789145489,7287,2511794,media-agent,S,14,38
1789145491,7289,2511716,media-agent,S,17,18
1789145491,7289,2511725,media-agent,S,0,0
1789145491,7289,2511726,media-agent,S,0,0
1789145491,7289,2511727,media-agent,S,0,0
1789145491,7289,2511728,media-agent,S,0,0
1789145491,7289,2511729,media-agent,S,0,0
1789145491,7289,2511730,media-agent,S,10,31
1789145491,7289,2511731,media-agent,S,0,0
1789145491,7289,2511732,pool-spawner,S,0,0
1789145491,7289,2511733,queue1:src,S,425,1328
1789145491,7289,2511738,queue0:src,S,831,1417
1789145491,7289,2511788,media-agent,S,109,118
1789145491,7289,2511789,decklinkaudiosr,S,758,354
1789145491,7289,2511790,decklinkvideosr,S,911,392
1789145491,7289,2511791,decklinkvideosr,S,1393,60713
1789145491,7289,2511792,media-agent,S,300,86
1789145491,7289,2511793,media-agent,S,16,2
1789145491,7289,2511794,media-agent,S,14,38
1789145493,7291,2511716,media-agent,S,17,18
1789145493,7291,2511725,media-agent,S,0,0
1789145493,7291,2511726,media-agent,S,0,0
1789145493,7291,2511727,media-agent,S,0,0
1789145493,7291,2511728,media-agent,S,0,0
1789145493,7291,2511729,media-agent,S,0,0
1789145493,7291,2511730,media-agent,S,10,31
1789145493,7291,2511731,media-agent,S,0,0
1789145493,7291,2511732,pool-spawner,S,0,0
1789145493,7291,2511733,queue1:src,S,425,1329
1789145493,7291,2511738,queue0:src,S,831,1417
1789145493,7291,2511788,media-agent,S,109,118
